Region,Category,Sales,CustomerID,EmployeeName
North,Food,7363,2694,Diana
West,Clothing,8162,4906,Charlie
East,Food,188,1677,Charlie
East,Clothing,7785,9436,Charlie
West,Electronics,3094,5638,Diana
East,Electronics,7166,3745,Bob
North,Food,9973,8861,Bob
West,Electronics,3681,2040,Alice
East,Electronics,8815,5364,Bob
West,Furniture,6518,4028,Alice
North,Electronics,8756,3222,Bob
East,Furniture,8946,7661,Diana
North,Electronics,8744,7153,Charlie
East,Clothing,391,9761,Ethan
South,Clothing,7261,3599,Ethan
East,Electronics,3768,9846,Diana
West,Clothing,1933,9083,Ethan
East,Clothing,3774,9831,Diana
North,Clothing,2017,8945,Bob
North,Food,3713,2400,Diana
East,Clothing,1309,1342,Charlie
West,Furniture,8542,7384,Alice
South,Food,2768,9754,Ethan
West,Furniture,1563,2595,Charlie
South,Furniture,3384,6115,Diana
North,Furniture,8635,3428,Ethan
West,Food,4025,2246,Ethan
South,Electronics,7246,1623,Diana
East,Clothing,5881,3843,Diana
North,Clothing,5713,4215,Charlie
East,Electronics,5316,8022,Ethan
North,Electronics,9640,7622,Ethan
West,Furniture,5062,3057,Alice
West,Food,7901,2958,Alice
North,Furniture,185,6485,Diana
North,Clothing,1140,2712,Bob
North,Electronics,2391,7142,Bob
West,Clothing,6017,1660,Alice
South,Electronics,7485,4983,Charlie
East,Food,2032,4224,Charlie
East,Furniture,6249,9614,Diana
West,Clothing,480,3375,Alice
East,Food,878,3096,Ethan
North,Clothing,3406,4659,Charlie
South,Electronics,3555,1571,Charlie
East,Clothing,223,7816,Ethan
South,Food,1183,9953,Alice
North,Food,2157,3847,Charlie
East,Furniture,9262,2462,Charlie
West,Clothing,6839,2308,Bob
South,Electronics,9741,4994,Charlie
North,Clothing,3318,5733,Ethan
South,Furniture,4652,4925,Charlie
East,Electronics,4807,7854,Alice
East,Electronics,1906,7620,Bob
West,Furniture,5770,1871,Ethan
North,Electronics,7766,7285,Charlie
North,Food,3769,5603,Ethan
West,Food,9820,9065,Alice
West,Electronics,4745,1006,Alice
North,Clothing,2839,8111,Charlie
South,Electronics,3058,3088,Charlie
South,Clothing,7286,7138,Ethan
West,Furniture,7430,4612,Ethan
South,Food,813,2068,Charlie
North,Food,8050,1884,Alice
East,Furniture,9173,7277,Diana
East,Furniture,3099,5530,Diana
South,Food,8534,7379,Bob
West,Furniture,8951,4534,Alice
West,Electronics,1096,4085,Alice
West,Electronics,1070,3842,Alice
West,Clothing,8044,6226,Bob
West,Clothing,1640,6799,Charlie
South,Clothing,750,8696,Ethan
East,Electronics,6346,1634,Bob
East,Food,6078,4593,Charlie
South,Clothing,3863,9574,Ethan
West,Electronics,9561,2466,Charlie
South,Food,2295,7925,Charlie
East,Furniture,9110,1040,Diana
North,Electronics,4865,3418,Alice
South,Furniture,9491,1462,Diana
West,Clothing,868,4461,Bob
East,Food,4614,2841,Ethan
East,Electronics,2045,9543,Diana
East,Clothing,8259,4626,Diana
East,Clothing,2924,3170,Charlie
West,Food,3284,1339,Diana
North,Furniture,4728,9745,Bob
East,Clothing,9199,1550,Alice
South,Food,8519,2087,Diana
North,Food,1726,5049,Ethan
East,Electronics,9642,6308,Ethan
North,Clothing,3137,4393,Charlie
South,Furniture,7419,5354,Diana
East,Furniture,4373,3696,Bob
South,Clothing,2113,1554,Ethan
West,Furniture,4663,8638,Bob
East,Food,6399,1446,Diana
East,Food,6503,3668,Alice
East,Clothing,6639,3953,Diana
East,Furniture,5798,9548,Ethan
West,Food,370,4415,Ethan
East,Clothing,7304,7175,Charlie
North,Food,492,2126,Diana
East,Clothing,7491,7790,Diana
West,Electronics,5089,4244,Ethan
East,Electronics,8885,8981,Charlie
North,Clothing,2709,1827,Diana
West,Electronics,5297,3460,Alice
West,Electronics,8599,2087,Charlie
North,Furniture,4777,5969,Alice
North,Electronics,659,5187,Bob
North,Furniture,6102,9003,Diana
North,Electronics,4108,1445,Diana
North,Electronics,1495,4065,Alice
West,Food,9429,9221,Charlie
West,Clothing,4472,1680,Bob
East,Electronics,4657,3581,Diana
East,Clothing,6865,6192,Bob
South,Clothing,3580,5104,Alice
East,Food,6228,3191,Ethan
East,Clothing,3701,6013,Charlie
North,Clothing,8333,1749,Charlie
North,Electronics,1139,5213,Charlie
East,Food,746,7284,Bob
South,Clothing,8000,9060,Diana
North,Electronics,706,1496,Charlie
East,Food,5717,6247,Alice
East,Electronics,8949,6030,Diana
West,Food,6738,7649,Alice
South,Food,8238,3776,Diana
West,Furniture,555,6113,Bob
South,Furniture,5296,2455,Ethan
North,Furniture,4509,4121,Charlie
South,Clothing,1022,1290,Alice
East,Electronics,4157,3913,Alice
East,Food,5420,9657,Bob
South,Electronics,426,9222,Bob
South,Clothing,222,3107,Ethan
South,Furniture,5227,1783,Alice
West,Furniture,8293,6938,Diana
South,Electronics,1269,4949,Ethan
North,Electronics,2778,4894,Alice
West,Food,6725,6116,Diana
West,Electronics,1165,4096,Ethan
South,Food,1481,9219,Charlie
North,Food,1774,2943,Diana
West,Furniture,2718,4681,Alice
East,Electronics,6935,3324,Ethan
West,Furniture,1837,8154,Charlie
South,Food,6464,6172,Bob
North,Furniture,2196,6624,Bob
South,Furniture,1051,1143,Ethan
East,Food,8651,4314,Charlie
East,Clothing,7721,5109,Ethan
East,Clothing,851,4918,Charlie
South,Electronics,739,2833,Charlie
West,Furniture,1965,9701,Bob
South,Electronics,8065,4925,Diana
North,Furniture,8218,2218,Ethan
West,Electronics,7295,6440,Charlie
East,Electronics,2240,4116,Alice
South,Food,2838,2138,Bob
East,Clothing,6782,8810,Alice
East,Clothing,6882,8086,Charlie
North,Clothing,5527,7864,Charlie
West,Food,8709,3016,Diana
North,Clothing,2051,5812,Bob
North,Food,6119,5668,Bob
North,Furniture,659,7583,Bob
East,Food,9075,7200,Ethan
North,Electronics,3871,6017,Bob
North,Electronics,7058,5165,Diana
West,Furniture,6747,9540,Ethan
West,Furniture,9417,9851,Alice
North,Electronics,8510,1396,Ethan
West,Clothing,8179,4244,Alice
West,Clothing,2276,5468,Charlie
North,Clothing,4750,1401,Alice
East,Furniture,1043,2491,Bob
North,Electronics,9383,9480,Alice
West,Food,1843,6743,Bob
East,Furniture,4082,8115,Ethan
South,Electronics,3909,6185,Alice
East,Clothing,1780,8793,Charlie
West,Clothing,191,9810,Bob
East,Clothing,4119,7442,Alice
North,Electronics,5869,9932,Ethan
South,Clothing,9810,4210,Bob
South,Electronics,9707,9656,Alice
South,Furniture,4709,2781,Bob
West,Food,8731,8211,Diana
West,Clothing,8730,2093,Diana
South,Furniture,6874,7527,Ethan
East,Furniture,5416,3171,Charlie
South,Electronics,5574,1204,Diana
East,Furniture,7481,9723,Ethan
East,Electronics,9422,7498,Diana
West,Electronics,7475,2011,Ethan
East,Furniture,8920,6106,Charlie
South,Electronics,3116,5750,Diana
West,Electronics,7175,9452,Diana
North,Electronics,3180,1424,Alice
North,Furniture,4337,4668,Ethan
West,Food,6061,3096,Bob
South,Electronics,3852,5333,Ethan
North,Clothing,3583,9548,Ethan
North,Furniture,8996,9515,Diana
East,Furniture,1023,9470,Diana
East,Electronics,9657,5911,Ethan
South,Furniture,7959,7543,Ethan
West,Clothing,1655,8649,Ethan
South,Food,5160,2866,Charlie
West,Furniture,3727,5822,Diana
North,Furniture,4181,5786,Bob
East,Furniture,5919,9172,Bob
South,Electronics,2117,6686,Bob
South,Clothing,4290,1884,Bob
West,Food,8653,2382,Bob
West,Clothing,7914,6292,Bob
South,Clothing,5825,2619,Charlie
West,Furniture,5785,1624,Alice
South,Food,3765,8390,Bob
South,Clothing,1904,7713,Charlie
South,Food,8961,1321,Charlie
North,Electronics,6008,1312,Charlie
West,Furniture,899,3293,Bob
East,Electronics,232,9940,Diana
East,Food,3533,5629,Alice
West,Furniture,6592,2817,Alice
South,Electronics,8838,7405,Alice
East,Furniture,9054,4621,Bob
East,Electronics,5778,2368,Bob
West,Clothing,6024,8672,Ethan
East,Furniture,1167,3067,Charlie
South,Food,1401,6792,Bob
West,Furniture,6074,7395,Alice
South,Food,9626,1751,Alice
East,Electronics,7504,8024,Bob
East,Electronics,8557,4269,Bob
South,Food,1339,9831,Diana
North,Electronics,216,8668,Ethan
East,Furniture,7523,8279,Bob
North,Electronics,8023,9728,Bob
East,Food,8115,5336,Ethan
North,Food,2074,5494,Ethan
North,Clothing,2581,8781,Alice
North,Food,7207,9953,Charlie
South,Electronics,4429,9680,Bob
North,Food,708,2751,Bob
North,Electronics,629,6226,Diana
North,Electronics,7378,7628,Diana
East,Clothing,1976,2817,Ethan
North,Electronics,1758,8106,Ethan
East,Food,508,7053,Ethan
North,Food,9602,1506,Alice
North,Food,317,1345,Ethan
South,Electronics,2631,3607,Diana
East,Food,4308,2306,Alice
North,Furniture,7719,4147,Charlie
East,Furniture,4356,3662,Alice
East,Food,5289,3742,Diana
West,Electronics,9322,3885,Alice
South,Food,9316,3155,Bob
South,Furniture,8137,2932,Bob
South,Electronics,6342,7321,Bob
West,Food,414,5764,Alice
West,Electronics,5253,4366,Charlie
South,Food,325,6990,Alice
West,Clothing,8770,2361,Charlie
West,Electronics,8514,5399,Diana
West,Furniture,6126,3729,Charlie
South,Furniture,4715,1430,Diana
South,Furniture,6486,8839,Diana
South,Furniture,8379,2141,Charlie
West,Food,5178,1104,Diana
South,Food,579,6829,Diana
West,Electronics,408,3823,Diana
North,Clothing,6898,2524,Bob
West,Clothing,639,7729,Ethan
East,Electronics,7409,8040,Alice
South,Furniture,189,8042,Diana
South,Clothing,2460,5971,Charlie
East,Clothing,8471,4033,Alice
West,Electronics,648,1212,Bob
North,Furniture,101,6279,Ethan
East,Food,1157,9787,Ethan
East,Food,7852,3671,Ethan
West,Clothing,5726,2476,Ethan
South,Food,5145,7559,Charlie
West,Electronics,4311,4192,Ethan
East,Clothing,2261,7126,Diana
East,Clothing,8230,6467,Diana
South,Furniture,9857,1075,Charlie
South,Food,694,6829,Charlie
South,Furniture,6722,1217,Alice
West,Clothing,6107,5899,Bob
South,Food,5371,2929,Diana
East,Furniture,7427,1335,Alice
East,Food,7616,9415,Alice
North,Clothing,6925,7779,Diana
West,Clothing,4382,9589,Diana
North,Clothing,6582,4442,Ethan
East,Electronics,7436,6199,Alice
North,Furniture,5020,9544,Diana
East,Furniture,152,6595,Bob
North,Clothing,356,6249,Bob
South,Furniture,5791,4755,Diana
North,Clothing,7855,9254,Diana
South,Furniture,2193,4438,Ethan
South,Food,8306,6284,Diana
West,Furniture,2996,8190,Diana
South,Clothing,2775,8520,Charlie
South,Furniture,4207,2568,Charlie
North,Food,2148,4816,Alice
East,Food,2224,9833,Charlie
West,Food,3885,3390,Ethan
South,Clothing,9287,2906,Bob
West,Electronics,3049,9153,Diana
North,Clothing,7084,9321,Diana
South,Food,1765,9265,Ethan
North,Furniture,6318,8067,Charlie
West,Food,2998,8182,Diana
North,Electronics,7541,1593,Alice
West,Electronics,9623,9678,Alice
North,Food,5936,2124,Diana
West,Clothing,2903,3867,Ethan
East,Electronics,1345,9043,Charlie
North,Food,2425,3507,Charlie
North,Clothing,7625,5126,Bob
East,Furniture,8976,3120,Alice
East,Clothing,2465,9749,Charlie
North,Electronics,3238,4367,Bob
East,Clothing,8434,8866,Diana
South,Clothing,8445,3650,Ethan
West,Furniture,7361,9719,Bob
West,Food,3368,8553,Diana
West,Clothing,4573,5816,Diana
South,Furniture,5826,9156,Alice
East,Electronics,7650,2598,Bob
East,Food,8285,2378,Alice
North,Electronics,8825,2178,Bob
East,Food,6880,6773,Bob
North,Clothing,7069,1852,Alice
South,Clothing,886,5788,Charlie
West,Food,6405,3041,Alice
West,Electronics,565,9656,Ethan
West,Electronics,7665,5038,Alice
East,Electronics,240,9158,Alice
North,Clothing,7902,5577,Bob
North,Food,1827,3839,Alice
South,Food,2091,5400,Charlie
East,Electronics,9101,1780,Alice
South,Clothing,9562,1604,Ethan
North,Food,2981,1074,Charlie
North,Food,802,2865,Diana
West,Electronics,8461,8964,Alice
East,Electronics,2181,3283,Bob
North,Food,9725,4284,Charlie
West,Clothing,9722,3343,Diana
East,Furniture,5255,1856,Ethan
South,Food,364,9398,Ethan
East,Food,9144,6964,Charlie
East,Clothing,7565,6656,Diana
North,Food,1863,7555,Ethan
North,Furniture,7846,8247,Charlie
East,Clothing,8298,3886,Charlie
North,Furniture,9731,3744,Bob
North,Furniture,8304,2477,Bob
North,Food,5979,3190,Alice
West,Furniture,2867,4810,Charlie
West,Food,1047,3955,Ethan
East,Food,3881,6709,Alice
North,Clothing,3446,2138,Alice
West,Clothing,1910,7971,Ethan
East,Clothing,9419,2601,Ethan
North,Food,7309,3474,Charlie
South,Furniture,2812,3459,Alice
North,Furniture,7558,6538,Diana
North,Clothing,6979,4087,Diana
West,Clothing,4635,1293,Charlie
East,Food,3209,1610,Charlie
East,Electronics,4304,9621,Ethan
West,Electronics,2577,1939,Ethan
North,Food,9736,4757,Charlie
South,Electronics,6589,3023,Diana
North,Electronics,480,8923,Alice
North,Electronics,9819,3294,Bob
South,Clothing,2721,2820,Alice
West,Furniture,3681,2025,Bob
East,Furniture,5762,3640,Bob
West,Clothing,3201,5849,Diana
West,Clothing,3749,2393,Diana
North,Clothing,2305,6719,Alice
East,Electronics,3539,5497,Charlie
East,Food,1482,3311,Diana
West,Food,8914,9731,Alice
South,Electronics,2871,8043,Ethan
West,Electronics,5622,1959,Diana
South,Clothing,6892,7894,Diana
East,Clothing,8121,9056,Ethan
West,Furniture,233,6447,Ethan
North,Clothing,4896,5972,Bob
West,Electronics,5896,9144,Bob
East,Furniture,9567,8114,Bob
North,Clothing,6186,6310,Alice
North,Furniture,6391,5731,Bob
South,Furniture,8799,4055,Bob
North,Clothing,8065,3850,Diana
North,Food,629,1691,Ethan
West,Electronics,2338,1275,Alice
East,Electronics,6176,3746,Ethan
South,Furniture,505,4737,Bob
West,Food,4283,1268,Charlie
North,Food,4802,1916,Bob
North,Clothing,5652,4431,Bob
South,Clothing,4469,6108,Bob
East,Electronics,8352,9035,Bob
South,Clothing,8373,5278,Ethan
West,Clothing,3879,5393,Alice
South,Furniture,4074,4938,Diana
North,Food,5540,4862,Diana
West,Food,7819,6829,Bob
North,Clothing,3210,3987,Bob
East,Clothing,5094,6657,Charlie
North,Clothing,8399,8616,Charlie
North,Electronics,8006,2842,Diana
South,Electronics,3434,7810,Alice
North,Furniture,1121,9868,Bob
West,Electronics,1980,6885,Ethan
West,Food,3106,4136,Diana
East,Electronics,6577,6051,Charlie
West,Food,1315,4695,Alice
South,Electronics,420,8117,Ethan
East,Electronics,1151,3867,Alice
West,Furniture,3485,1868,Alice
South,Clothing,6261,3719,Diana
West,Clothing,3281,9927,Alice
West,Clothing,4828,8378,Charlie
North,Furniture,7055,1967,Alice
West,Food,7816,4213,Alice
West,Electronics,1638,6306,Bob
South,Furniture,6513,8300,Charlie
South,Food,6378,3079,Diana
North,Furniture,2548,6012,Charlie
West,Furniture,1618,6582,Ethan
North,Food,5302,4214,Alice
West,Clothing,1842,2757,Bob
East,Electronics,9994,2720,Alice
East,Clothing,4274,2335,Bob
North,Furniture,1431,3024,Bob
North,Food,9341,9253,Bob
North,Furniture,2314,8953,Ethan
South,Clothing,8976,6480,Diana
South,Clothing,9858,2351,Charlie
South,Clothing,560,1082,Diana
North,Electronics,9355,3701,Bob
West,Clothing,4040,4259,Charlie
East,Electronics,3764,4134,Diana
North,Electronics,2321,6791,Alice
South,Clothing,6830,9721,Ethan
South,Food,6797,4089,Alice
North,Furniture,3268,1936,Diana
North,Furniture,8458,8018,Charlie
South,Electronics,6441,4704,Alice
West,Electronics,7882,5677,Ethan
South,Electronics,6683,5274,Alice
South,Furniture,658,4619,Charlie
North,Electronics,3849,1121,Charlie
West,Food,1653,5708,Ethan
South,Food,4709,1394,Charlie
South,Electronics,7884,3931,Bob
East,Furniture,5321,8653,Ethan
North,Clothing,5401,1505,Ethan
East,Furniture,2561,6800,Charlie
East,Clothing,2638,4772,Diana
South,Clothing,7483,1496,Bob
North,Electronics,5991,6004,Charlie
West,Food,3690,9944,Ethan
South,Electronics,1856,6766,Diana
West,Clothing,6996,8538,Bob
West,Electronics,2831,8417,Diana
North,Clothing,8272,2471,Alice
East,Electronics,7472,2138,Charlie
North,Food,8779,7956,Bob
West,Food,2048,2392,Diana
South,Furniture,468,4807,Bob
West,Clothing,1058,7915,Ethan
South,Clothing,8549,6326,Ethan
South,Electronics,6963,2911,Charlie
North,Furniture,9927,8846,Ethan
West,Food,7371,1552,Bob
East,Electronics,8268,9165,Bob
West,Furniture,8770,3984,Bob
West,Food,4435,1447,Alice
East,Electronics,2515,4205,Charlie
North,Food,7558,4905,Alice
West,Clothing,3669,1894,Bob
West,Furniture,8579,9818,Alice
South,Food,9978,2950,Charlie
West,Furniture,4329,1858,Ethan
East,Electronics,6016,3062,Alice
South,Furniture,6050,6782,Charlie
North,Electronics,9769,8481,Bob
South,Furniture,4420,9703,Charlie
East,Electronics,2784,2121,Ethan
East,Electronics,2131,4666,Alice
South,Electronics,2996,6801,Charlie
North,Food,999,5859,Diana
South,Clothing,5021,5838,Alice
North,Furniture,6146,8039,Alice
South,Clothing,7161,2494,Alice
East,Clothing,510,5995,Alice
West,Clothing,8665,7090,Ethan
West,Clothing,4279,3112,Bob
North,Furniture,581,5861,Alice
North,Furniture,7610,8022,Diana
North,Clothing,8271,4550,Diana
East,Furniture,371,2037,Diana
South,Furniture,3635,7254,Ethan
East,Electronics,4714,8639,Charlie
West,Furniture,3174,8707,Alice
North,Food,9108,1826,Diana
South,Clothing,8279,4551,Bob
West,Furniture,896,2168,Diana
West,Clothing,8266,2399,Charlie
West,Furniture,7655,4449,Bob
East,Clothing,2634,6565,Alice
North,Food,1291,2497,Diana
West,Furniture,1036,6233,Bob
North,Furniture,6197,2694,Alice
East,Food,122,7363,Ethan
West,Furniture,3303,6084,Diana
East,Clothing,551,9372,Diana
East,Food,373,3851,Ethan
North,Electronics,1124,2919,Diana
West,Clothing,8457,9345,Diana
East,Furniture,6653,3075,Alice
West,Clothing,8588,8787,Bob
North,Food,7956,4455,Diana
East,Furniture,8120,4605,Alice
North,Furniture,7896,3993,Diana
West,Food,9228,8970,Charlie
West,Electronics,8387,6457,Charlie
North,Furniture,670,3116,Alice
South,Furniture,8432,4324,Diana
East,Furniture,5536,3263,Alice
West,Electronics,6806,4514,Diana
West,Clothing,866,4244,Alice
East,Electronics,1726,8979,Diana
North,Clothing,9124,3840,Charlie
North,Furniture,6420,7671,Alice
North,Clothing,4810,3683,Alice
South,Clothing,753,3741,Charlie
South,Clothing,8433,4980,Bob
West,Clothing,5934,8158,Alice
North,Furniture,5724,2018,Charlie
East,Food,6142,4234,Diana
West,Electronics,2977,7141,Alice
East,Clothing,4706,4933,Bob
West,Furniture,3625,2372,Bob
South,Furniture,5494,8048,Charlie
West,Furniture,4655,8369,Charlie
South,Furniture,9482,4591,Ethan
West,Clothing,7255,4834,Alice
North,Electronics,483,1631,Bob
East,Furniture,2298,5336,Charlie
North,Electronics,5467,4755,Diana
West,Electronics,670,5907,Bob
West,Electronics,2742,1801,Ethan
West,Food,5321,7964,Ethan
South,Furniture,3831,5866,Bob
East,Furniture,3088,7742,Ethan
East,Furniture,9363,4259,Diana
West,Electronics,6574,4170,Diana
West,Furniture,861,3431,Alice
South,Furniture,7502,9454,Bob
North,Electronics,1027,8356,Bob
North,Furniture,2244,2604,Diana
East,Clothing,1898,4248,Bob
South,Food,7618,3539,Ethan
West,Clothing,7697,2645,Charlie
East,Clothing,4347,2804,Charlie
South,Clothing,550,3594,Charlie
North,Electronics,9109,3657,Bob
South,Furniture,6491,6026,Diana
North,Clothing,9246,9932,Bob
South,Clothing,4680,4993,Ethan
East,Furniture,6685,1233,Ethan
North,Electronics,3985,8302,Bob
East,Clothing,2647,7115,Ethan
East,Furniture,3132,2318,Charlie
North,Furniture,3839,2742,Bob
North,Food,1309,7648,Bob
West,Clothing,9120,8052,Ethan
West,Clothing,4122,1979,Alice
West,Food,7767,4169,Diana
East,Furniture,1084,5953,Diana
East,Furniture,9861,7403,Alice
West,Clothing,4744,2889,Bob
East,Clothing,9827,5626,Ethan
East,Food,6028,8288,Ethan
North,Clothing,6454,7116,Charlie
North,Clothing,5305,9914,Diana
East,Electronics,5724,1758,Charlie
West,Food,6451,9234,Diana
South,Furniture,9277,7207,Alice
West,Clothing,4967,5861,Bob
South,Furniture,2772,9961,Ethan
West,Clothing,7871,3891,Alice
North,Electronics,5977,3771,Ethan
East,Food,3006,4342,Ethan
East,Food,2151,9234,Diana
North,Furniture,8787,9047,Alice
South,Electronics,6622,7678,Bob
South,Furniture,4551,6941,Alice
South,Electronics,4663,6734,Charlie
North,Clothing,4633,7717,Bob
South,Clothing,4159,5031,Diana
North,Electronics,9119,4401,Alice
West,Clothing,7808,9628,Alice
West,Food,4896,8810,Charlie
North,Electronics,7255,6515,Alice
East,Electronics,4241,4707,Diana
West,Furniture,4804,1536,Ethan
South,Electronics,4244,9152,Bob
North,Furniture,2267,3994,Diana
South,Electronics,3245,6108,Charlie
South,Food,9315,3836,Alice
East,Food,7374,1582,Charlie
South,Food,9111,5939,Diana
East,Furniture,9898,8151,Ethan
West,Furniture,5751,3409,Ethan
North,Clothing,9984,8906,Bob
South,Furniture,1462,6329,Diana
North,Furniture,558,1394,Charlie
South,Food,4885,6882,Diana
North,Electronics,3801,8032,Diana
South,Furniture,7154,4680,Alice
South,Clothing,3842,7062,Bob
South,Electronics,3227,8596,Bob
South,Furniture,2142,9928,Diana
South,Electronics,339,7094,Charlie
